day_hr,num_trades,total_usd,total_fees_usd,num_new_positions,liq_usd_added,liq_usd_net
2023-04-10 15:00:00.000 UTC,1640,3.2904347404660378e+07,32202.270021425382,22,5.776259881010597e+07,93939.04555572447
2023-03-26 10:00:00.000 UTC,1900,1.1047545339521147e+07,18122.1660031113,28,8.417554723274587e+07,-1.5640704172568046e+07
2023-02-26 04:00:00.000 UTC,1799,1.261320665860865e+07,23110.069828132404,38,1.2387824896475452e+08,336003.2735340509
2023-02-05 03:00:00.000 UTC,2744,6.263323530503263e+07,59924.79225008585,31,1.2161134193975224e+08,-10337.766127710174
2023-01-07 03:00:00.000 UTC,1111,6.9709862076739995e+06,8740.246843902654,32,1.249574504209291e+08,-284389.6016086503
2022-11-16 12:00:00.000 UTC,3083,7.418511644614351e+07,58046.68720318254,38,9.359030602851756e+07,-979690.7569011281
2022-11-08 07:00:00.000 UTC,3019,8.739892554728773e+07,78291.12943638978,48,3.89818432036578e+08,-3.6072533445487674e+06
2022-08-12 07:00:00.000 UTC,1553,2.6515319986178774e+07,21330.899976101136,47,3.919160015279982e+07,-115985.79330852142
2022-07-08 12:00:00.000 UTC,1793,1.0915559701302914e+08,108042.19542338066,18,2.4411275374727514e+07,-373149.7542712246
2022-07-06 02:00:00.000 UTC,1210,4.978924600826982e+07,62143.68604846994,19,1.2960499849651124e+07,149700.40520603908
2022-06-29 20:00:00.000 UTC,1160,5.3180388046979554e+07,65575.3820412496,11,2.7461153840551353e+06,-1.3831047155577843e+06
2022-06-29 15:00:00.000 UTC,1382,5.505875094125704e+07,55227.715751520285,20,1.819838578580728e+07,3.5677274153232803e+06
2022-04-04 16:00:00.000 UTC,1566,8.186228354794973e+07,120767.30226912108,8,1.7617278813052755e+06,428978.59193465265
2022-04-02 12:00:00.000 UTC,1862,1.0629925496784714e+08,164207.418667661,14,6.5582186202711e+06,993798.029600739
2022-02-25 13:00:00.000 UTC,1746,8.410096894478512e+07,115958.12740515625,21,1.1127299737296619e+08,3.664564042946477e+06
2022-02-10 01:00:00.000 UTC,2057,6.278349839328324e+07,92757.6046753517,19,5.027609490065649e+06,3.890687384423474e+06
2022-02-03 13:00:00.000 UTC,1331,5.5225664498170026e+07,87308.46695449456,22,5.6409884786963435e+06,1.9259258209527526e+06
2022-01-24 06:00:00.000 UTC,1221,5.643199845693516e+07,60599.371605231936,18,447690.6161939558,-133177.10145624907
2022-01-17 05:00:00.000 UTC,1697,8.284452646043293e+07,159365.46317823464,9,325924.53412760625,-26472.26230338987
2021-12-29 15:00:00.000 UTC,2389,5.042024569624441e+07,126838.3425156347,11,1.0733617447914612e+07,-1.606660653041522e+06
2021-12-06 22:00:00.000 UTC,2180,1.6769023951301932e+08,269193.3391407804,14,5.951741498873408e+06,3.6533927614702606e+06
2021-11-27 09:00:00.000 UTC,2567,6.701927288396189e+07,191110.5910801098,28,1.9746845456934378e+06,-3.553431777018775e+06
2021-10-21 23:00:00.000 UTC,1973,5.499096543665828e+07,93773.8764807194,26,1.893440294116325e+07,1.6718114826244937e+07
2021-10-12 00:00:00.000 UTC,1932,9.321712771323511e+07,161990.80910492787,20,9.164317373808535e+06,-676623.8212807627
2021-07-03 23:00:00.000 UTC,2977,3.410735568521363e+07,73559.37700464326,57,2.661380960323785e+07,-836368.1786795272
2021-05-13 18:00:00.000 UTC,1248,6.043082165244113e+07,175411.58413501276,15,2.316415643496273e+07,6.473396012794613e+06
2021-05-09 13:00:00.000 UTC,1759,2.601870860987879e+07,98764.90904091287,29,702350.5733415426,-922020.426513822
2021-05-06 05:00:00.000 UTC,663,3.7386483197852382e+06,10872.09042713659,232,8.92264887492922e+06,5.179345189694984e+06
2023-07-27 06:00:00.000 UTC,1339,2.8134117646207884e+07,30559.264240729546,13,280018.96645780996,142107.2287999221
2023-07-17 13:00:00.000 UTC,2082,1.8678133072145917e+07,27130.63121063023,11,5.061278718801675e+06,775042.6582773068
2023-06-14 21:00:00.000 UTC,2865,5.800480302195266e+07,55759.281616361994,21,3.005896649171968e+06,828771.0441403167
2023-05-28 15:00:00.000 UTC,3322,1.5068769245760951e+07,48539.41265565515,11,1.1946551451072729e+08,64850.08149869803
2023-05-16 02:00:00.000 UTC,2429,1.7164875044332117e+07,41400.82147758721,9,1.7561056424556994e+06,83108.49186494597
2023-05-07 22:00:00.000 UTC,3043,3.3887912295067705e+07,96773.986184438,12,2.974072626590752e+07,-686863.2502427369
2023-03-17 07:00:00.000 UTC,2324,4.541369698149134e+07,43775.51387162158,67,3.686783906599894e+08,3.1205171759108636e+06
2023-03-16 12:00:00.000 UTC,2731,4.685877467741757e+07,52461.03911306456,42,9.069878094953398e+07,-219011.53295272772
2023-03-15 06:00:00.000 UTC,2696,5.153747616743301e+07,53408.832740634534,47,2.9697990544618413e+07,-201611.1746730489
2023-02-23 01:00:00.000 UTC,1653,2.1302145038028497e+07,25625.045090385676,32,8.879029347704169e+07,-940559.1437019611
2023-02-19 06:00:00.000 UTC,3046,3.2955102033781994e+07,101701.3632145756,91,1.1209674078803572e+08,-1.259341547192099e+06
2023-01-30 22:00:00.000 UTC,2021,4.279846782241752e+07,46593.62083726321,27,8.1052464033369925e+06,-1.0518970523947154e+06
2023-01-22 11:00:00.000 UTC,1756,2.976934801913767e+07,28348.829207009043,46,3.577592044590482e+07,1.0848492780726757e+06
2022-12-08 10:00:00.000 UTC,1000,1.12814535728119e+07,10964.10106101654,39,1.013076822438029e+06,-30741.788974571526
2022-12-03 10:00:00.000 UTC,1134,4.7271620496209385e+06,4287.611445880039,37,6.066860763504441e+07,122048.19407130037
2022-12-01 13:00:00.000 UTC,2700,6.645812607728051e+07,66887.93289235294,40,5.2909847266575836e+07,1.0067669904198616e+06
2022-11-20 21:00:00.000 UTC,3524,5.817678840265977e+07,88391.67845336953,55,1.5903646952976054e+08,-2.2458368294050423e+06
2022-11-19 22:00:00.000 UTC,2562,3.9998278205799766e+07,49654.715605720135,64,1.4923943628001603e+08,702371.3506229972
2022-10-06 09:00:00.000 UTC,1864,4.876247457619996e+07,34158.83099271357,25,1.3246725529300684e+08,4.009181883206073e+06
2022-10-06 05:00:00.000 UTC,2087,3.3428538396106713e+07,22394.692058267243,43,1.0261610716996188e+08,-2.285018748260392e+06
2022-09-25 20:00:00.000 UTC,1731,2.435991779469925e+07,24398.747099033015,33,2.546780535968333e+07,-348721.56508508907
2022-09-08 14:00:00.000 UTC,2356,6.120297497234025e+07,77152.48024817582,42,2.6630611366943005e+06,-2.46447257819953e+06
2022-08-31 03:00:00.000 UTC,2053,6.964820160447282e+07,74182.56150572521,35,7.316174753895256e+07,1.455687480470589e+06
2022-08-30 04:00:00.000 UTC,2618,7.011038794210477e+07,94455.97775217185,21,1.0229373351767597e+08,1.0347795707905297e+06
2022-08-12 00:00:00.000 UTC,1727,4.5159840531725496e+07,59637.02433192352,21,8.548456637432265e+07,-2.3827492556315204e+06
2022-07-14 18:00:00.000 UTC,1834,4.29882828288881e+07,57401.10537184018,37,5.9749034584138945e+07,609534.3447737204
2022-06-21 05:00:00.000 UTC,2309,6.928626018162318e+07,81027.29132330064,18,3.631377387702223e+07,-888024.2981518719
2022-05-07 19:00:00.000 UTC,868,1.3486876562778806e+07,22984.261072170557,44,1.4013802989797993e+06,1.126760524018548e+06
2022-04-29 00:00:00.000 UTC,1630,5.151041519558936e+07,89346.88506592138,15,2.440845798611051e+07,868656.7927039578
2022-04-20 09:00:00.000 UTC,1542,6.3163844437715895e+07,106773.2740867002,12,2.1631513806713815e+06,-4.208715205901336e+06
2022-04-10 23:00:00.000 UTC,1705,8.567189334585682e+07,128250.156036295,9,1.216299295090159e+06,147598.8971499187
2022-03-24 06:00:00.000 UTC,1775,7.641091072842023e+07,96829.20541195064,20,1.1218172111300346e+08,5.345484598621693e+06
2022-03-19 20:00:00.000 UTC,1580,4.924236780007758e+07,77715.72019303498,11,1.9383936222232357e+07,263527.5007833053
2022-03-11 01:00:00.000 UTC,1525,6.877096378006586e+07,87832.40788025837,13,7.410047247443083e+06,1.688244051062914e+06
2022-01-07 10:00:00.000 UTC,1458,4.794934934881043e+07,95347.0186267189,23,4.528021612757668e+06,-5.700734717064865e+06
2021-12-16 23:00:00.000 UTC,1335,1.1944292682355413e+08,154058.71528885895,5,2.145455958396954e+07,-729753.3514354767
2021-11-16 05:00:00.000 UTC,1766,1.353036083432049e+08,247930.58358340603,6,3.0387556447758838e+06,-1.709982164787833e+07
2021-09-22 18:00:00.000 UTC,1998,9.964295917712756e+07,180630.36062792898,15,4.189345628908922e+07,-97164.96430341451
2021-08-12 15:00:00.000 UTC,2152,6.642039093859253e+07,103031.29118417476,31,7.804086630144455e+06,2.363495299551578e+06
2021-08-04 07:00:00.000 UTC,2002,4.007005801040444e+07,63274.885072006284,36,6.148055484643846e+07,66826.27093980419
2021-06-24 08:00:00.000 UTC,1351,1.8382966329095908e+07,38915.47092234538,51,4.351497762076062e+06,292703.69516308064
2021-06-15 10:00:00.000 UTC,1493,1.4465210530364037e+07,21497.075152940128,53,6.638556486824679e+06,277571.5661105307
2021-05-23 09:00:00.000 UTC,1564,1.121622641876559e+08,302889.67702528066,18,2.0751699339433707e+07,4.1795102673954014e+06
2023-07-20 05:00:00.000 UTC,1776,1.7304629390831467e+07,28909.543046574847,12,98909.67668613083,91985.08214045258
2023-07-13 03:00:00.000 UTC,1593,9.961779070700336e+06,11902.822773103342,5,68324.60807930962,-565052.1206047325
2023-07-04 04:00:00.000 UTC,1897,2.3000812084952805e+07,27182.66796913146,14,7.171706201454715e+06,-4.1727629630529694e+06
2023-06-14 14:00:00.000 UTC,1703,1.3063794298812658e+07,14611.738218146103,9,2.045451693046186e+06,1.5331146431943153e+06
2023-04-28 23:00:00.000 UTC,1543,9.404582960689172e+06,17500.580835314922,14,1.1747086883355945e+06,101395.5057686219
2023-04-23 23:00:00.000 UTC,1347,8.761930530613994e+06,16676.409179261,35,4.574564567082244e+07,-1.5737541066921626e+06
2023-04-20 08:00:00.000 UTC,2249,1.996699886883716e+07,37858.86706477414,22,7.045283449527938e+06,4.927995232957676e+06
2023-04-03 06:00:00.000 UTC,1468,3.128661542451032e+07,27099.4182767428,27,7.38819010057151e+07,1.4210860243517957e+06
2023-03-28 03:00:00.000 UTC,1426,1.247476155827617e+07,14760.24159471351,36,1.9296575047843197e+08,356925.2331403978
2023-03-13 09:00:00.000 UTC,4268,3.2343027949494284e+08,296090.9091777884,65,6.145652234837407e+06,-1.3204365213353853e+06
2023-03-06 19:00:00.000 UTC,1761,2.9881937251147054e+07,39068.97778432256,18,2.267327406698177e+06,-393578.79610285163
2023-02-07 15:00:00.000 UTC,2766,5.019421179446702e+07,59648.457645512884,31,6.480538269923792e+07,596807.1669196754
2023-02-04 08:00:00.000 UTC,2084,1.5315329819870694e+07,22474.725151099254,31,3.8945777645148724e+07,628985.2296010398
2023-01-26 21:00:00.000 UTC,1654,4.8625603341243796e+07,39265.67089810376,27,9.316751789014278e+06,79245.23123620951
2023-01-12 14:00:00.000 UTC,3387,1.1277992492186196e+08,98884.09891114557,54,3.960617315662224e+08,4.0846327919045924e+06
2023-01-06 04:00:00.000 UTC,1226,4.882056884962167e+07,17258.43487257446,22,7.223271997041652e+07,-85282.40377905086
2022-12-04 09:00:00.000 UTC,1054,6.640044495312096e+06,7691.806584174569,42,2.1053735616693112e+08,4.1401428227404617e+06
2022-09-30 17:00:00.000 UTC,1625,3.3178069656013012e+07,30110.39536211223,30,3.3677749488541044e+07,92382.43625241144
2022-09-04 20:00:00.000 UTC,1497,2.125622473285981e+07,24947.230303583525,31,2.9359222503111716e+07,-138745.85479404224
2022-08-27 19:00:00.000 UTC,1630,3.047642367889359e+07,34755.80515514588,26,7.375250852209714e+07,-259572.87278769497
2022-08-14 00:00:00.000 UTC,1634,2.124602524794635e+07,33511.21720221183,56,1.2550657941948932e+06,-495321.8854200426
2022-08-04 18:00:00.000 UTC,2191,5.346022792148666e+07,70339.06301466953,40,4.296831610043326e+07,55734.80505327538
2022-06-04 21:00:00.000 UTC,890,1.6243134373687793e+07,27082.74029882237,8,372417.69510138006,101417.87059002172
2022-06-02 16:00:00.000 UTC,987,4.287061067368388e+07,47624.47242346447,2,187534.2647715218,-39069.61949779195
2022-05-21 18:00:00.000 UTC,985,2.3947126265200283e+07,24720.283311735562,8,3.570983669374829e+07,547318.9184928642
2022-04-19 14:00:00.000 UTC,1960,7.587855884418952e+07,123428.8224968092,22,5.634959073410604e+07,-561897.53126448
2022-03-21 14:00:00.000 UTC,1623,8.361774051164709e+07,108944.04022638978,9,108141.92104465052,-6.881425856934403e+07
2022-03-19 01:00:00.000 UTC,1983,7.7451477116783e+07,138029.3465700981,14,3.0477870886672195e+06,-3.7225108156750803e+06
2022-01-25 23:00:00.000 UTC,1490,9.365680882638918e+07,124747.56434466215,8,6.129343686962528e+06,3.4787791767846723e+06
2022-01-13 06:00:00.000 UTC,1267,3.6764127616867974e+07,72448.38775086346,13,617198.9892902932,-1.2612495944905763e+06
2022-01-12 18:00:00.000 UTC,1677,1.0176547003690273e+08,188144.93035505366,2,68585.47738196245,-202055.1503034705
2022-01-01 15:00:00.000 UTC,1552,6.309112994948802e+07,110371.90009904823,22,6.682889651095515e+06,4.555383685637233e+06
2021-12-19 00:00:00.000 UTC,1183,4.592181008971873e+07,78086.66485405926,10,5.2228793754450835e+07,-449630.53788010415
2021-12-18 12:00:00.000 UTC,1208,5.057582538390611e+07,71604.70826331856,14,1.8581933606902496e+06,-648477.9043919197
2021-11-18 02:00:00.000 UTC,2029,6.683037030866384e+07,142910.00669830307,11,2.5796110526038953e+06,1.6331538122018967e+06
2021-10-27 10:00:00.000 UTC,1840,1.39522443293769e+08,233225.38221606708,18,3.697302581447675e+07,-2.7822370510397824e+06
2021-10-22 17:00:00.000 UTC,1586,5.9859549985587746e+07,121257.80900177635,23,3.128916370651865e+06,1.851380144308936e+06
2021-10-17 13:00:00.000 UTC,1466,4.1605131118865415e+07,92345.16809903899,16,6.458542380484348e+06,5.331207080666817e+06
2021-09-28 13:00:00.000 UTC,1443,9.248064639786366e+07,147206.8630061842,17,3.4707037740229145e+07,-5.33516268594521e+06
2021-08-17 23:00:00.000 UTC,2069,7.89751617066999e+07,112334.73624061466,15,666696.6791431076,-3.137973693085881e+06
2021-08-11 02:00:00.000 UTC,1749,4.689388319068246e+07,99782.12358545941,25,523672.1918609669,104983.64238127174
2021-07-30 11:00:00.000 UTC,1685,3.3662653261948556e+07,49189.89873298361,20,1.9215595311412013e+06,623507.7597477308
2021-07-09 14:00:00.000 UTC,2212,5.552555665582548e+07,105355.95152629862,42,1.4787617152754492e+08,6.80390233993728e+07
2023-07-10 02:00:00.000 UTC,2463,1.5846967370664172e+07,28086.40814840306,17,364823.29099752434,222710.07018645466
2023-07-06 23:00:00.000 UTC,1987,5.98596482111212e+07,57737.38076829285,18,1.4575419148913976e+07,-522989.0348115653
2023-06-20 11:00:00.000 UTC,1339,8.330798651111304e+06,9426.472955290516,4,1.0193091684410652e+06,991867.8586008913
2023-06-15 03:00:00.000 UTC,1666,1.7068844715842005e+07,13061.357101954798,22,1.1613710232702259e+07,-590329.5059251136
2023-04-14 19:00:00.000 UTC,1839,2.2974870635244273e+07,29394.417345498867,28,7.373317629133932e+07,-3.466995456173766e+06
2023-03-10 04:00:00.000 UTC,2422,3.8833697924357004e+07,35192.487270106256,45,1.3261607448443276e+08,992452.3451943169
2023-01-29 04:00:00.000 UTC,1202,9.836249877172057e+06,11601.5698992079,27,6.601740207675721e+07,-255990.42619092096
2023-01-20 05:00:00.000 UTC,1581,2.2038255794220395e+07,20242.675666653467,29,8.797350919705306e+07,384724.4650325248
2022-11-24 17:00:00.000 UTC,1712,3.0752101369727314e+07,25236.588788756573,38,1.833702686768153e+08,-149449.6460986209
2022-11-14 20:00:00.000 UTC,2451,4.5090003744985685e+07,41943.159807524666,45,1.401779684054898e+08,2.195519353443191e+06
2022-09-16 20:00:00.000 UTC,1993,6.814883752855156e+07,54909.54413409605,35,2.8219497850899547e+07,-2.0310469362165646e+06
2022-08-26 20:00:00.000 UTC,2529,2.962354387511573e+07,56347.809031860896,32,5.932334885044187e+07,898025.7593723264
2022-06-27 13:00:00.000 UTC,1735,7.54493538827279e+07,79464.77583312354,16,6.532303426046377e+06,-528149.6250725131
2022-06-04 11:00:00.000 UTC,1372,3.402300800058951e+07,24963.369549477502,35,101534.47637886825,-4.54311281004567e+06
2022-06-01 19:00:00.000 UTC,1238,7.359999806229341e+07,89610.2920094956,11,2.978406598944616e+07,534111.1013089598
2022-05-31 02:00:00.000 UTC,1381,3.9951222634818606e+07,42362.48592050836,18,842528.6842593773,448542.04863176646
2022-05-30 11:00:00.000 UTC,932,3.446252662095077e+07,33661.60376817529,26,1.034573359834175e+08,2.1431891542017674e+06
2022-04-30 23:00:00.000 UTC,4534,2.4227647784597993e+08,371592.7236982244,20,1.0027613068494007e+07,-2.8756298023679974e+06
2022-03-20 02:00:00.000 UTC,1677,6.431636352348696e+07,83774.4385812862,23,8.310437054082568e+07,3.9543419758458687e+06
2022-02-15 18:00:00.000 UTC,1124,5.761886297410158e+07,79668.01916888564,9,7.8143628626758065e+06,1.6992098480665053e+06
2022-02-03 16:00:00.000 UTC,1040,5.933768966884842e+07,102613.69386504628,7,1.5123342112147813e+06,-597521.633217856
2022-01-27 22:00:00.000 UTC,1260,1.0168189274006125e+08,158454.57847440106,9,2.2223551692166775e+06,-331286.95576495386
2022-01-24 19:00:00.000 UTC,1711,1.0463947414645216e+08,126529.58727869179,9,2.203082703713474e+06,-5.514558293658266e+06
2022-01-21 11:00:00.000 UTC,1998,9.02173447128458e+07,120865.84721137078,25,6.905390985260139e+06,5.50376786456803e+06
2021-12-27 17:00:00.000 UTC,1607,7.85805978187399e+07,149132.40746982847,7,581256.4270094308,-4199.837128956879
2021-12-01 15:00:00.000 UTC,1776,1.0520301009215263e+08,187635.25397708756,16,5.4788443421683386e+07,4.588918594556343e+07
2021-09-27 20:00:00.000 UTC,1274,4.840523046553512e+07,83604.33076123886,15,6.405895069513982e+07,-262716.7104679178
2021-08-26 16:00:00.000 UTC,1352,6.728188857931076e+07,119735.4500779164,6,3.699360906743859e+07,217993.024611546
2021-07-30 21:00:00.000 UTC,2798,8.580466401794498e+07,126876.12738384937,39,1.83478136739359e+08,634082.996879462
2021-06-11 06:00:00.000 UTC,1713,3.662346052848432e+07,99955.49275376799,45,4.900650921249182e+06,-1.849288943532637e+06
2023-07-22 11:00:00.000 UTC,1701,9.318930867392665e+06,19580.305977875334,18,8.557239616056262e+06,8.41327889806661e+06
2023-05-07 09:00:00.000 UTC,2399,1.389831049396584e+07,39635.640412903886,14,412421.089967758,-364817.17916451016
2023-04-30 03:00:00.000 UTC,2418,1.099969054390264e+07,30266.019903273555,44,606761.9277794838,-25816.447258999695
2023-04-18 06:00:00.000 UTC,2883,4.9696932764677115e+07,67982.42546733245,39,2.0100828294160348e+08,-3.4803945346677206e+06
2023-04-16 19:00:00.000 UTC,2782,7.3772626747077e+07,80691.54949651865,44,3.075628192451596e+08,41940.82257557465
2023-04-01 06:00:00.000 UTC,1649,2.6592316067963015e+07,27489.05892421368,32,3.439864349588799e+07,-3.7954451790298987e+06
2023-02-25 07:00:00.000 UTC,1527,1.3053789846429328e+07,19345.435139138055,38,1.0392090891939938e+08,1.1963879834888438e+06
2023-02-21 05:00:00.000 UTC,2190,3.1990885528500307e+07,45574.126177953505,31,1.0165506155215858e+08,-592323.7837953551
2023-02-03 12:00:00.000 UTC,2252,5.7087330203254804e+07,49195.6987513077,42,1.5054023642908236e+08,2.5769614116826067e+06
2023-01-11 22:00:00.000 UTC,2165,8.833620693856995e+07,68567.57299065636,32,1.18026220021939e+08,-1.1481620508866818e+06
2022-12-26 17:00:00.000 UTC,1269,2.5789205771410197e+07,10470.226208258473,27,4.48556016900434e+07,22703.778422445117
2022-11-19 09:00:00.000 UTC,947,1.1007418208836054e+07,8026.54973675353,36,2.8193242347121056e+07,-32069.968756465063
2022-10-31 13:00:00.000 UTC,2587,9.715358238868842e+07,134648.0471710829,31,1.356237045223762e+08,-185559.79405036158
2022-10-12 09:00:00.000 UTC,1425,1.962424232587671e+07,19573.004543774907,26,2.7172603196242053e+07,-2.755125318816164e+06
2022-10-09 10:00:00.000 UTC,985,3.541582256950555e+07,28929.25524301969,24,1.3947316972339341e+07,-118559.66276817654
2022-10-07 01:00:00.000 UTC,1463,1.1298588876629606e+07,14371.056518467161,48,1.6736624241677862e+08,487975.24529260374
2022-09-28 03:00:00.000 UTC,2162,2.2864068539918885e+07,29852.988047728435,31,5.592459309072891e+07,1.4416001663816452e+06
2022-09-08 23:00:00.000 UTC,1394,1.8240778003595795e+07,21325.612041511053,20,3.311082205172011e+07,294343.298946894
2022-09-08 01:00:00.000 UTC,1098,1.6733716119880743e+07,21479.095839278423,12,3.3115581796471845e+07,358263.0403653868
2022-09-07 17:00:00.000 UTC,1820,3.717734654252661e+07,47086.55301785448,22,1.3927340685473718e+06,312056.1666256856
2022-08-15 12:00:00.000 UTC,2268,5.998757850874344e+07,68958.72020020137,34,5.1507290222070515e+07,-3.609559634767465e+06
2022-07-14 19:00:00.000 UTC,2038,5.37553120363429e+07,83947.76125050196,30,6.852999376373819e+07,5.837579897531171e+06
